com.samsung.shealth.tracker.pedometer_step_count,6212007,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
11535,4,0,20,2022-05-27 18:05:00.000,,,2022-05-27 18:07:22.737,2022-05-27 18:07:22.737,20,1.3055556,15.06,0.83,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 18:06:00.000,aae93879-dd9a-4216-a7ed-a6a48ae16aac,
8089,4,0,12,2022-05-27 13:06:00.000,,,2022-05-27 13:06:21.898,2022-05-27 13:06:18.426,12,1.080436,8.739999,0.51,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 13:07:00.000,d917867f-c251-4048-b202-9613d47e0382,
6928,4,0,13,2022-05-26 18:17:00.000,,,2022-05-26 18:23:32.977,2022-05-26 18:23:32.977,13,1.4722222,10.2,0.52,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 18:18:00.000,a490f7bf-0cc6-4c1e-9f99-d59275daf802,
20973,4,0,35,2022-05-27 09:37:00.000,,,2022-05-27 09:38:21.408,2022-05-27 09:38:21.408,35,1.2777778,26.8,1.43,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 09:38:00.000,35670436-f22d-496a-8232-dcf3b8cf4f62,
5443,4,0,7,2022-05-27 13:13:00.000,,,2022-05-27 13:13:59.757,2022-05-27 13:13:59.257,7,0.9166667,4.9900002,0.31,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 13:14:00.000,7a52f15b-8c95-4375-96be-030f1960e597,
19336,4,0,35,2022-05-27 18:07:00.000,,,2022-05-27 18:07:52.967,2022-05-27 18:07:23.199,35,1.394221,26.96,1.38,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 18:08:00.000,2a5c6518-84f2-4c08-a378-fbc479c48e62,
52479,4,0,91,2022-05-26 15:35:00.000,,,2022-05-26 15:40:06.378,2022-05-26 15:35:18.524,91,1.3222275,69.39,3.6799996,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-26 15:36:00.000,31350625-27f9-4286-acb3-50097fab50c4,
50489,4,0,89,2022-05-26 18:18:00.000,,,2022-05-26 18:23:33.188,2022-05-26 18:23:33.188,89,1.3333334,67.32,3.67,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 18:19:00.000,170bd18f-8bd9-422e-862d-6c1f638b4b43,
5744,4,0,10,2022-05-27 18:17:00.000,,,2022-05-27 18:21:16.628,2022-05-27 18:21:16.628,10,1.3055556,7.5,0.41,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 18:18:00.000,aca95355-58bf-485e-b564-846aba9e9176,
19366,4,0,29,2022-05-27 18:20:00.000,,,2022-05-27 18:21:17.221,2022-05-27 18:21:17.221,29,1.0833334,20.98,1.27,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 18:21:00.000,1c66e541-5d0c-4bc4-929b-b51cc421e92c,
5385,4,0,7,2022-05-27 13:14:00.000,,,2022-05-27 13:14:04.743,2022-05-27 13:14:00.502,7,0.92846364,5.0,0.27999997,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 13:15:00.000,44ff6959-f897-4516-b705-13d1de399f5c,
5088,4,0,15,2022-05-27 18:22:00.000,,,2022-05-27 18:23:40.090,2022-05-27 18:23:40.090,15,2.4722223,12.58,0.5,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 18:23:00.000,3d81b4ab-6d18-438b-8f4a-7c9ca91e8008,
35429,4,0,64,2022-05-27 09:38:00.000,,,2022-05-27 09:38:59.270,2022-05-27 09:38:21.463,64,1.4042014,49.750004,2.5699992,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 09:39:00.000,d95cdb61-5dde-4560-ba71-8d8bb9d4dc1a,
38069,4,0,67,2022-05-27 18:27:00.000,,,2022-05-27 18:28:18.611,2022-05-27 18:28:18.611,67,1.3333334,50.76,2.74,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 18:28:00.000,53b6dc6a-6e78-43db-a6f5-bbc67f1f1383,
28086,4,0,48,2022-05-26 15:16:00.000,,,2022-05-26 15:17:21.469,2022-05-26 15:16:11.871,48,1.2778462,35.89,1.97,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 15:17:00.000,bd663a31-a910-4413-8b2b-8706c8a5541c,
54520,4,0,99,2022-05-27 18:29:00.000,,,2022-05-27 18:30:30.841,2022-05-27 18:29:03.509,99,1.401119,76.38906,4.050205,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 18:30:00.000,f69fa26d-66a2-4cfc-b098-61f25fffa61a,
32314,4,0,51,2022-05-27 09:39:00.000,,,2022-05-27 09:40:37.622,2022-05-27 09:39:00.058,51,1.1942149,38.590004,2.0799997,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 09:40:00.000,533e7bec-9ec7-4921-a157-a084009f3d61,
27296,4,0,44,2022-05-27 09:40:00.000,,,2022-05-27 09:40:38.371,2022-05-27 09:40:37.731,44,1.2279792,33.52,1.8100001,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 09:41:00.000,fabcd2b6-d4f2-4c80-8487-584806ac7fce,
6749,4,0,10,2022-05-27 13:15:00.000,,,2022-05-27 13:15:19.139,2022-05-27 13:15:16.358,10,1.0859689,7.3299994,0.41999996,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 13:16:00.000,37ccb40e-3f3c-4fe2-9ad2-8a36889c4c34,
23105,4,0,38,2022-05-27 09:42:00.000,,,2022-05-27 09:43:24.673,2022-05-27 09:43:24.673,38,1.2222222,28.24,1.59,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 09:43:00.000,a51c8df4-c3fc-4f68-892e-aaa185c9871f,
20864,4,0,37,2022-05-27 09:43:00.000,,,2022-05-27 09:43:50.112,2022-05-27 09:43:24.735,37,1.3602092,28.38,1.5200001,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 09:44:00.000,98aa37bf-cd07-4d44-bd06-a3525de3ea15,
16068,4,0,30,2022-05-26 15:17:00.000,,,2022-05-26 15:17:21.703,2022-05-26 15:17:21.703,30,1.4444444,23.21,1.23,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 15:18:00.000,76e00d58-0e25-42dd-b4c2-b707d9d49dc4,
34485,4,14,68,2022-05-27 09:32:00.000,,,2022-05-27 09:33:02.687,2022-05-27 09:32:31.192,82,1.9348801,66.72531,3.9999418,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 09:33:00.000,f7b94d2f-4a46-4570-8d3e-c28f6416179f,
55625,4,0,113,2022-05-27 09:33:00.000,,,2022-05-27 09:34:00.078,2022-05-27 09:33:03.073,113,1.6190933,90.062965,4.60001,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 09:34:00.000,c35b825a-8ced-4d62-814a-2b3ae7da15e5,
10983,4,0,19,2022-05-26 17:19:00.000,,,2022-05-26 17:20:04.378,2022-05-26 17:20:04.378,19,1.3055556,14.34,0.78,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 17:20:00.000,c65fba9b-4207-41d0-8374-4171ca4474e9,
44156,4,0,71,2022-05-27 09:34:00.000,,,2022-05-27 09:34:59.890,2022-05-27 09:34:01.704,71,1.196242,52.821407,2.9801757,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 09:35:00.000,4abce776-e1ac-4e54-b923-54f827f8e3d1,
26765,4,0,45,2022-05-26 17:20:00.000,,,2022-05-26 17:24:05.435,2022-05-26 17:24:05.435,45,1.2777778,34.2,1.86,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 17:21:00.000,b837bd74-ac48-4800-9d25-aa957191041f,
11189,4,0,21,2022-05-27 09:42:00.000,,,2022-05-27 09:43:01.010,2022-05-27 09:42:56.460,21,1.4701532,16.450937,0.8499414,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 09:43:00.000,b03468f1-567e-488b-8955-f60451b389bd,
15823,4,0,26,2022-05-26 15:18:00.000,,,2022-05-26 15:19:42.746,2022-05-26 15:19:42.746,26,1.2222222,19.34,1.05,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 15:19:00.000,9f8cc071-3424-4260-a16c-8e587b25327c,
4032,4,0,6,2022-05-27 13:22:00.000,,,2022-05-27 13:22:31.258,2022-05-27 13:22:31.258,6,1.1111112,4.48,0.26,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 13:23:00.000,ef21e8f1-b285-4dd9-96f2-08c7635f99b7,
31927,4,0,56,2022-05-27 09:43:00.000,,,2022-05-27 09:44:26.187,2022-05-27 09:43:01.328,56,1.340519,42.798748,2.28,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 09:44:00.000,474bf66d-d80b-4afb-a68d-f3beddf7113f,
20645,4,0,35,2022-05-26 17:21:00.000,,,2022-05-26 17:24:05.545,2022-05-26 17:24:05.545,35,1.2777778,26.38,1.51,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 17:22:00.000,e6e5a9da-885d-4687-82ae-706acea3bdbb,
6992,4,0,9,2022-05-27 09:44:00.000,,,2022-05-27 09:44:14.993,2022-05-27 09:44:12.839,9,0.9166667,6.4100003,0.39,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 09:45:00.000,14384046-2d4c-41b3-b03f-b376be340d9a,
28586,4,0,51,2022-05-26 17:22:00.000,,,2022-05-26 17:24:05.700,2022-05-26 17:24:05.700,51,1.3611112,38.91,2.05,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 17:23:00.000,c0980ed1-0e46-4db7-b3c9-f659c0e48067,
30377,4,0,52,2022-05-26 18:19:00.000,,,2022-05-26 18:23:33.296,2022-05-26 18:23:33.296,52,1.3055556,39.66,2.13,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 18:20:00.000,f02158ac-8f72-4230-86dc-585aae1a720d,
25866,4,0,44,2022-05-27 09:56:00.000,,,2022-05-27 09:57:15.602,2022-05-27 09:57:15.602,44,1.3055556,33.77,1.81,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 09:57:00.000,089aee06-e294-4f10-97d7-5643d0703eec,
8521,4,0,14,2022-05-27 09:57:00.000,,,2022-05-27 09:57:41.553,2022-05-27 09:57:15.649,14,1.2451047,10.610001,0.58000004,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 09:58:00.000,a28e1358-6e12-47dd-afce-d199b82ccf53,
42566,4,0,72,2022-05-27 18:31:00.000,,,2022-05-27 18:32:33.510,2022-05-27 18:32:33.510,72,1.2777778,54.39,2.97,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 18:32:00.000,abe60a99-f8b3-449c-8102-86aec1cf7dd7,
28846,4,0,55,2022-05-26 17:23:00.000,,,2022-05-26 17:24:05.796,2022-05-26 17:24:05.796,55,1.5,43.27,2.23,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 17:24:00.000,b798c410-ad80-4fce-b5e9-1dadd9c72e5f,
24709,4,0,37,2022-05-26 15:19:00.000,,,2022-05-26 15:19:43.123,2022-05-26 15:19:42.934,37,1.0887214,26.902187,1.5601075,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 15:20:00.000,f1ef3d33-152d-435a-924d-b72decee9a5c,
2739,4,0,6,2022-05-27 09:58:00.000,,,2022-05-27 09:58:41.519,2022-05-27 09:58:41.519,6,1.9166666,5.25,0.26,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 09:59:00.000,cd51cc6d-1ac5-47d9-9b7c-cf75e5698e3a,
16830,4,0,27,2022-05-27 10:06:00.000,,,2022-05-27 10:06:28.876,2022-05-27 10:06:25.219,27,1.194277,20.1,1.1299999,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 10:07:00.000,c0ccb5ae-9333-4e76-8333-cab4826a4fef,
30692,4,0,56,2022-05-26 17:24:00.000,,,2022-05-26 17:25:54.283,2022-05-26 17:24:05.930,56,1.4019256,43.028908,2.2801661,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 17:25:00.000,129b382f-9c44-474e-8b09-642e963c7d9c,
23636,4,1,53,2022-05-27 18:35:00.000,,,2022-05-27 18:36:33.503,2022-05-27 18:36:33.503,54,1.8611112,43.99,2.38,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 18:36:00.000,a10c14fd-d159-42d5-a3f0-5be84964c503,
9940,4,0,16,2022-05-27 10:07:00.000,,,2022-05-27 10:08:32.585,2022-05-27 10:08:32.585,16,1.2222222,12.15,0.68,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 10:08:00.000,40459166-02ba-4448-b24a-7511407241d6,
10534,4,0,21,2022-05-27 14:26:00.000,,,2022-05-27 14:27:13.051,2022-05-27 14:27:13.051,21,2.111111,22.24,1.26,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 14:27:00.000,3cdf8fa7-a7f7-4fb7-957c-caa74aeee3eb,
39866,4,0,72,2022-05-26 17:25:00.000,,,2022-05-26 17:25:54.512,2022-05-26 17:25:54.512,72,1.3888888,55.37,2.96,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 17:26:00.000,f83a98fb-f682-45a7-9eb6-64e41caf8cc3,
20440,4,0,37,2022-05-26 18:20:00.000,,,2022-05-26 18:23:33.560,2022-05-26 18:23:33.560,37,1.3888888,28.39,1.48,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 18:21:00.000,79217045-ec8f-4b07-911c-e1d295b608f5,
11411,4,0,18,2022-05-27 10:17:00.000,,,2022-05-27 10:18:42.748,2022-05-27 10:18:42.748,18,1.1944444,13.63,0.76,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 10:18:00.000,3d41193e-7d75-4b2e-8f2b-2a5730c7d74e,
46331,4,0,85,2022-05-27 18:30:00.000,,,2022-05-27 18:31:22.433,2022-05-27 18:30:31.446,85,1.4261643,66.07578,3.4302344,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 18:31:00.000,9e4a0b93-55d4-4a20-9ca1-6c177adc5b9a,
21355,4,0,37,2022-05-27 10:18:00.000,,,2022-05-27 10:18:57.116,2022-05-27 10:18:42.806,37,1.3252081,28.300001,1.53,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 10:19:00.000,604a4546-4d8a-4776-b44d-c2cc373d34f6,
28346,4,0,51,2022-05-26 17:24:00.000,,,2022-05-26 17:26:05.555,2022-05-26 17:26:05.555,51,1.3888888,39.37,2.04,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-26 17:25:00.000,ad37d94a-85d9-4994-a7c9-717847dd0b2b,
9832,4,0,18,2022-05-26 15:22:00.000,,,2022-05-26 15:34:55.337,2022-05-26 15:34:55.337,18,1.4166666,13.93,0.74,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 15:23:00.000,d59589f9-965e-4f4a-9f39-a2dfee23d517,
10028,4,0,18,2022-05-27 18:32:00.000,,,2022-05-27 18:33:11.610,2022-05-27 18:32:02.267,18,1.3699883,13.73875,0.7401172,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 18:33:00.000,b3a82181-b54b-4de9-8aa5-1eed9bb7b4dd,
4813,4,0,7,2022-05-27 10:19:00.000,,,2022-05-27 10:19:08.234,2022-05-27 10:19:07.449,7,1.1072228,5.33,0.29,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 10:20:00.000,afafe0e5-f27f-4e14-ada4-abc2635255ba,
9857,4,0,16,2022-05-27 10:25:00.000,,,2022-05-27 10:26:05.254,2022-05-27 10:26:05.254,16,1.3055556,12.87,0.66,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 10:26:00.000,f32914e7-909a-4853-a592-e25d7d570720,
35561,4,0,60,2022-05-26 17:25:00.000,,,2022-05-26 17:26:05.633,2022-05-26 17:26:05.633,60,1.2777778,45.44,2.44,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-26 17:26:00.000,3aabc357-6f4c-4cfc-be8d-9371eca6b49c,
8671,4,3,14,2022-05-27 18:34:00.000,,,2022-05-27 18:34:21.390,2022-05-27 18:34:21.390,17,1.5833334,13.73,1.1,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 18:35:00.000,a9240add-9a8a-474c-85a9-b2b704f96545,
4745,4,0,6,2022-05-27 14:27:00.000,,,2022-05-27 14:27:15.854,2022-05-27 14:27:15.854,6,0.9166667,4.35,0.26,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 14:28:00.000,250cba5b-4347-42cf-b592-460b81a99c79,
3593,4,0,7,2022-05-27 10:27:00.000,,,2022-05-27 10:30:03.885,2022-05-27 10:30:03.885,7,1.4722222,5.29,0.3,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 10:28:00.000,3414fd7e-6847-4597-86fe-e8b916ac009e,
5232,4,0,13,2022-05-26 18:21:00.000,,,2022-05-26 18:23:33.911,2022-05-26 18:23:33.911,13,2.0833333,10.9,0.47,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 18:22:00.000,ccafb304-4b35-44e6-9444-7f9b1540b0aa,
44080,4,13,83,2022-05-27 18:36:00.000,,,2022-05-27 18:37:25.977,2022-05-27 18:36:02.851,96,1.7736051,78.18172,4.4101562,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 18:37:00.000,4e04a279-7f3a-4fc8-9080-0189bc528736,
20704,4,0,33,2022-05-27 10:28:00.000,,,2022-05-27 10:30:03.976,2022-05-27 10:30:03.976,33,1.1944444,24.73,1.41,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 10:29:00.000,1b4daac2-26e5-497a-be87-961808cc55a3,
5956,4,0,10,2022-05-26 15:23:00.000,,,2022-05-26 15:34:55.508,2022-05-26 15:34:55.508,10,1.2222222,7.28,0.46,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 15:24:00.000,11ec38ac-e896-4472-a604-f81a7d71c587,
43033,4,0,84,2022-05-27 18:38:00.000,,,2022-05-27 18:39:00.515,2022-05-27 18:38:37.074,84,1.5240911,65.5875,3.430254,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 18:39:00.000,fe6cb3c5-6aa4-4d40-84bb-a5eccfbfe64b,
24700,4,0,34,2022-05-27 10:29:00.000,,,2022-05-27 10:30:04.068,2022-05-27 10:30:04.068,34,1.0,24.7,1.42,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 10:30:00.000,78145901-a44f-4c79-aaba-39899509ad5f,
8076,4,0,12,2022-05-26 17:26:00.000,,,2022-05-26 17:31:49.879,2022-05-26 17:26:05.840,12,1.0920181,8.820001,0.5,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-26 17:27:00.000,2151a693-1f09-4dc5-a242-00ea9fc382af,
41713,4,0,70,2022-05-27 18:37:00.000,,,2022-05-27 18:40:51.977,2022-05-27 18:40:51.977,70,1.2777778,53.3,2.82,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 18:38:00.000,3cd4b678-4b4e-471e-9403-cab991c2bbc7,
3977,4,0,6,2022-05-27 10:30:00.000,,,2022-05-27 10:30:08.752,2022-05-27 10:30:08.752,6,1.1388888,4.53,0.26,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 10:31:00.000,52a4a355-9a48-43ae-9e1c-7cf9779c22ef,
44655,4,0,77,2022-05-26 18:22:00.000,,,2022-05-26 18:23:34.058,2022-05-26 18:23:34.058,77,1.3055556,58.3,3.16,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 18:23:00.000,49f54da8-d3fc-4852-80a7-028ecf51d43c,
12541,4,0,20,2022-05-26 17:27:00.000,,,2022-05-26 17:31:50.012,2022-05-26 17:31:50.012,20,1.1944444,14.98,0.82,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-26 17:28:00.000,799e4a56-13fa-426f-b57d-10cd805786b6,
13194,4,0,21,2022-05-27 18:39:00.000,,,2022-05-27 18:40:52.244,2022-05-27 18:40:52.244,21,1.1944444,15.76,0.84,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 18:40:00.000,3090fef0-a5c6-4326-ab63-cd654329bf38,
15065,4,0,33,2022-05-27 14:28:00.000,,,2022-05-27 14:28:59.753,2022-05-27 14:28:44.508,33,1.8101355,27.27,1.3599998,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 14:29:00.000,2ddbdf51-ac2a-4e96-b4dc-96848ec1c9ee,
12962,4,0,26,2022-05-27 15:09:00.000,,,2022-05-27 15:10:06.589,2022-05-27 15:09:41.282,26,1.5259136,19.78,1.04,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 15:10:00.000,02927895-fe11-4d17-9f7d-0177373bc82c,
8424,4,0,14,2022-05-26 17:30:00.000,,,2022-05-26 17:31:50.086,2022-05-26 17:31:50.086,14,1.25,10.53,0.58,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-26 17:31:00.000,251f5411-b71b-4ce9-9be1-9b2c01854f86,
53735,4,0,92,2022-05-27 19:02:00.000,,,2022-05-27 19:03:03.886,2022-05-27 19:02:19.093,92,1.3071547,70.23995,3.679998,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 19:03:00.000,f8910cae-5c70-4a61-aba1-fd2c98a90a34,
7404,4,0,12,2022-05-27 10:31:00.000,,,2022-05-27 10:32:52.381,2022-05-27 10:32:52.381,12,1.2222222,9.05,0.51,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 10:32:00.000,02b74386-95b2-43ab-9475-c4f866d0382e,
16696,4,0,27,2022-05-26 17:31:00.000,,,2022-05-26 17:35:00.791,2022-05-26 17:31:50.163,27,1.2181927,20.34,1.14,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-26 17:32:00.000,0fda2e39-4d12-4b0e-9801-5d3209a2e9d5,
53399,4,0,96,2022-05-27 19:02:00.000,,,2022-05-27 19:03:34.687,2022-05-27 19:02:56.974,96,1.3852183,73.96999,3.9299998,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 19:03:00.000,325daad7-71c7-4217-855a-99f644f2ced2,
9528,4,0,17,2022-05-26 18:23:00.000,,,2022-05-26 18:23:34.156,2022-05-26 18:23:34.156,17,1.3611112,12.97,0.68,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-26 18:24:00.000,cfb1268b-dbf0-4684-b2e7-6b5abf18a320,
29899,4,0,43,2022-05-27 10:32:00.000,,,2022-05-27 10:32:53.380,2022-05-27 10:32:52.447,43,1.1010367,32.92,2.04,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 10:33:00.000,356c3df5-5e5d-494a-a598-c99c96f1ce80,
43722,4,0,93,2022-05-27 14:29:00.000,,,2022-05-27 14:29:48.245,2022-05-27 14:29:00.168,93,1.7482983,76.43998,3.7599976,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 14:30:00.000,5a7d482d-e5a9-49c6-9cc9-1830f9a68969,
27312,4,0,45,2022-05-26 17:39:00.000,,,2022-05-26 17:45:14.891,2022-05-26 17:45:14.891,45,1.25,34.14,1.84,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-26 17:40:00.000,07ea3eff-5e09-4d23-9168-3bdd36611d6f,
10343,4,0,16,2022-05-27 19:05:00.000,,,2022-05-27 19:12:34.473,2022-05-27 19:12:34.473,16,1.1388888,11.78,0.69,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 19:06:00.000,319c0ae8-258e-4f3c-b531-42f439ad27b7,
27085,4,0,47,2022-05-27 15:10:00.000,,,2022-05-27 15:15:00.096,2022-05-27 15:10:21.708,47,1.3165072,35.658905,2.030039,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 15:11:00.000,f41fb729-2e84-45c5-8a6c-555f84b78314,
7509,4,0,12,2022-05-27 10:34:00.000,,,2022-05-27 10:35:00.170,2022-05-27 10:35:00.170,12,1.1944444,8.97,0.51,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 10:35:00.000,af08563f-f53b-44dc-8a56-4e56d806c746,
27497,4,0,43,2022-05-26 17:40:00.000,,,2022-05-26 17:45:14.971,2022-05-26 17:45:14.971,43,1.1666666,32.08,1.76,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-26 17:41:00.000,f345e74d-e2db-4b60-9666-ef29d75a93d1,
16157,4,1,32,2022-05-27 11:26:00.000,,,2022-05-27 11:26:42.656,2022-05-27 11:26:30.025,33,1.6548277,26.738594,1.4600683,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 11:27:00.000,12b979db-acb1-4f94-8571-50f30a488bac,
4232,4,0,7,2022-05-27 19:09:00.000,,,2022-05-27 19:12:34.663,2022-05-27 19:12:34.663,7,1.25,5.29,0.3,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 19:10:00.000,fbf939d9-c076-4e88-851f-ff53a2c6b1cc,
25384,4,0,42,2022-05-26 18:24:00.000,,,2022-05-26 18:26:03.335,2022-05-26 18:26:03.335,42,1.25,31.73,1.74,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-26 18:25:00.000,b842ace3-b6bb-4768-a574-33810a4f6686,
4884,4,0,7,2022-05-27 17:14:00.000,,,2022-05-27 17:15:12.408,2022-05-27 17:15:12.408,7,1.0277778,5.02,0.31,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 17:15:00.000,7b97cabf-0960-49f9-95f4-990ea783ac24,
17154,4,0,29,2022-05-27 19:12:00.000,,,2022-05-27 19:12:36.766,2022-05-27 19:12:34.876,29,1.2824609,22.000002,1.2099999,UTC+0200,3JD7PDJoKB,com.sec.android.app.shealth,2022-05-27 19:13:00.000,cc51577f-bd66-42a0-893f-45cd44ee0e31,
8612,4,0,13,2022-05-27 11:27:00.000,,,2022-05-27 11:28:27.092,2022-05-27 11:28:27.092,13,1.0833334,9.33,0.58,UTC+0200,SumqgnI0Fz,com.sec.android.app.shealth,2022-05-27 11:28:00.000,87b99c9c-5594-42fc-a06b-88f057a70318,
